,train_accuracy,val_accuracy,test_accuracy,area_under_curve,precision,recall,F1,sparsity_score,hidden_layers
0,0.8306249976158142,0.48374998569488525,0.7634999752044678,0.7111769031309261,0.4230769230769231,0.4617283950617284,0.4415584415584416,0.8636,[8]
1,0.8393750190734863,0.7256249785423279,0.8184999823570251,0.7277781647896591,0.6153846153846154,0.2765432098765432,0.3816013628620102,1.2273,[16]
2,0.862500011920929,0.706250011920929,0.7950000166893005,0.7066790510468671,0.4915254237288136,0.35802469135802467,0.41428571428571426,1.5909,[24]
3,0.8233749866485596,0.6118749976158142,0.753000020980835,0.6848825418940362,0.4059196617336152,0.4740740740740741,0.43735763097949887,1.9545,[32]
4,0.8140000104904175,0.6381250023841858,0.8029999732971191,0.7209040597546346,0.5447154471544715,0.1654320987654321,0.25378787878787884,2.3182,[40]
5,0.5558750033378601,0.27937498688697815,0.781499981880188,0.6996764580672628,0.445578231292517,0.3234567901234568,0.37482117310443486,2.6818,[48]
6,0.8198750019073486,0.621874988079071,0.7885000109672546,0.7005170478733698,0.47,0.34814814814814815,0.4,3.0455,[56]
7,0.6901249885559082,0.2906250059604645,0.7710000276565552,0.6742551956345061,0.4348894348894349,0.43703703703703706,0.43596059113300495,3.4091,[64]
8,0.4963749945163727,0.28125,0.7730000019073486,0.49765625604706065,0.19753086419753085,0.03950617283950617,0.06584362139917696,0.6136,"[8, 4, 2]"
9,0.7847499847412109,0.6243749856948853,0.8040000200271606,0.6605712295367467,0.5329949238578681,0.25925925925925924,0.34883720930232565,0.9773,"[16, 8, 4, 2]"
10,0.6866250038146973,0.29750001430511475,0.7574999928474426,0.7022377026974729,0.4148936170212766,0.48148148148148145,0.4457142857142857,1.3409,"[24, 12, 6, 3]"
11,0.5950000286102295,0.34375,0.781499981880188,0.49581949765857813,0.13636363636363635,0.014814814814814815,0.0267260579064588,1.7045,"[32, 16, 8, 4, 2]"
12,0.5868750214576721,0.23624999821186066,0.6894999742507935,0.699172568597856,0.34702549575070823,0.6049382716049383,0.44104410441044106,2.0682,"[40, 20, 10, 5, 2]"
13,0.8075000047683716,0.5868750214576721,0.7450000047683716,0.6679461279461278,0.3851203501094092,0.4345679012345679,0.40835266821345706,2.4318,"[48, 24, 12, 6, 3]"
14,0.7981250286102295,0.621874988079071,0.7954999804496765,0.7000975269940787,0.49019607843137253,0.24691358024691357,0.32840722495894903,2.7955,"[56, 28, 14, 7, 3]"
15,0.7960000038146973,0.796875,0.7975000143051147,0.4891350284453733,0.0,0.0,0.0,3.1591,"[64, 32, 16, 8, 4, 2]"
16,0.6901249885559082,0.48625001311302185,0.7914999723434448,0.4904384844614729,0.16666666666666666,0.007407407407407408,0.014184397163120567,0.4886,"[8, 2]"
17,0.828125,0.793749988079071,0.7914999723434448,0.6881148651263593,0.4797297297297297,0.3506172839506173,0.40513552068473613,0.8523,"[16, 4]"
18,0.768750011920929,0.47874999046325684,0.796500027179718,0.6770927667479393,0.4961832061068702,0.32098765432098764,0.38980509745127434,1.2159,"[24, 6]"
19,0.7286249995231628,0.4937500059604645,0.7615000009536743,0.6713185494794691,0.41346153846153844,0.4246913580246914,0.4190012180267966,1.5795,"[32, 8, 2]"
20,0.7693750262260437,0.6675000190734863,0.7894999980926514,0.6438066488641202,0.46153846153846156,0.23703703703703705,0.31321370309951063,1.9432,"[40, 10, 2]"
21,0.7243750095367432,0.49437499046325684,0.7110000252723694,0.6891203219938852,0.3624801271860095,0.562962962962963,0.4410058027079304,2.3068,"[48, 12, 3]"
22,0.7697499990463257,0.518750011920929,0.7434999942779541,0.682058129184566,0.39615384615384613,0.508641975308642,0.4454054054054054,2.6705,"[56, 14, 3]"
23,0.6930000185966492,0.3712500035762787,0.7825000286102295,0.6906528890436937,0.45614035087719296,0.3851851851851852,0.4176706827309237,3.0341,"[64, 16, 4]"
24,0.7919999957084656,0.6343749761581421,0.7774999737739563,0.7052300785634119,0.4447513812154696,0.39753086419753086,0.41981747066492825,0.4261,[8]
25,0.6102499961853027,0.4375,0.7940000295639038,0.7079321955184024,0.4860557768924303,0.3012345679012346,0.3719512195121951,0.7898,"[16, 2]"
26,0.7883750200271606,0.7074999809265137,0.800000011920929,0.6889926080730678,0.5094339622641509,0.3333333333333333,0.4029850746268656,1.1534,"[24, 3]"
27,0.7593749761581421,0.4768750071525574,0.7944999933242798,0.6960431905259491,0.4868421052631579,0.2740740740740741,0.3507109004739336,1.517,"[32, 4]"
28,0.7767500281333923,0.6800000071525574,0.8084999918937683,0.671724911954797,0.5611111111111111,0.24938271604938272,0.3452991452991453,1.8807,"[40, 5]"
29,0.7078750133514404,0.45375001430511475,0.7680000066757202,0.6853214133673904,0.42091152815013405,0.38765432098765434,0.4035989717223651,2.2443,"[48, 6]"
30,0.5580000281333923,0.29124999046325684,0.7590000033378601,0.6795201052672317,0.41025641025641024,0.4345679012345679,0.42206235011990406,2.608,"[56, 7]"
31,0.8025000095367432,0.6625000238418579,0.7894999980926514,0.6858214327179845,0.47368421052631576,0.35555555555555557,0.40620592383638926,2.9716,"[64, 8]"
32,0.6632500290870667,0.34687501192092896,0.7404999732971191,0.7073663841479934,0.39893617021276595,0.5555555555555556,0.4643962848297214,0.3949,[8]
33,0.5482500195503235,0.26374998688697815,0.7369999885559082,0.6983528774333372,0.3856332703213611,0.5037037037037037,0.436830835117773,0.7585,[16]
34,0.8352500200271606,0.6656249761581421,0.8019999861717224,0.7203521808119508,0.5233160621761658,0.24938271604938272,0.3377926421404682,1.1222,[24]
35,0.7476249933242798,0.6893749833106995,0.8109999895095825,0.6662223770269746,0.6216216216216216,0.17037037037037037,0.26744186046511625,1.4858,"[32, 2]"
36,0.6307500004768372,0.44624999165534973,0.7864999771118164,0.5223259414064012,0.19444444444444445,0.01728395061728395,0.031746031746031744,1.8494,"[40, 2]"
37,0.7527499794960022,0.565625011920929,0.8009999990463257,0.684106196060219,0.5234899328859061,0.1925925925925926,0.28158844765342966,2.2131,"[48, 3]"
38,0.8398749828338623,0.7093750238418579,0.7850000262260437,0.6787367932195518,0.4624624624624625,0.3802469135802469,0.4173441734417344,2.5767,"[56, 3]"
39,0.812624990940094,0.6031249761581421,0.781000018119812,0.6790572390572391,0.4492307692307692,0.36049382716049383,0.4,2.9403,"[64, 4]"
40,0.8818749785423279,0.5806249976158142,0.7975000143051147,0.7197948837029297,0.5,0.33827160493827163,0.40353460972017674,0.3793,[8]
41,0.8506249785423279,0.675000011920929,0.809499979019165,0.7083880955145323,0.5612244897959183,0.2716049382716049,0.3660565723793677,0.7429,[16]
42,0.8255000114440918,0.5950000286102295,0.7950000166893005,0.7179720577421727,0.4919093851132686,0.37530864197530867,0.42577030812324934,1.1065,[24]
43,0.8546249866485596,0.6518750190734863,0.7954999804496765,0.7090181508572313,0.4915254237288136,0.28641975308641976,0.3619344773790952,1.4702,[32]
44,0.8027499914169312,0.59375,0.8050000071525574,0.6935020705135648,0.5369458128078818,0.2691358024691358,0.3585526315789474,1.8338,[40]
45,0.5414999723434448,0.2887499928474426,0.7254999876022339,0.6991818568830064,0.3771331058020478,0.5456790123456791,0.44601412714429867,2.1974,[48]
46,0.8953750133514404,0.765625,0.7519999742507935,0.6862997794032276,0.40461215932914046,0.4765432098765432,0.43764172335600904,2.5611,[56]
47,0.6485000252723694,0.4025000035762787,0.7440000176429749,0.6692983474592671,0.386411889596603,0.44938271604938274,0.4155251141552512,2.9247,"[64, 2]"
